cell_id,dist_costa_km,dist_ruta_maritima_km
24_46,50.357369090199015,57.177938343107236
24_47,58.88561745985489,66.63941669090138
24_48,67.82932503733625,76.06157703666156
24_49,77.04395227404116,68.64169890055184
24_50,86.4429145187004,61.96544632627187
24_51,95.97207815891035,56.29801428971223
24_52,105.5940563979883,51.97051309507553
24_53,104.35585193274748,48.63760282469472
24_54,94.89376023519236,45.64812964427316
24_55,85.56252703015575,44.50542952949067
24_56,76.41012231463893,44.80743652203199
24_57,67.50933321841984,47.26937673425099
24_58,58.97421410409694,51.60227406558979
24_59,50.9887480140672,57.38388535897096
24_60,43.712200800767455,64.22415902372182
24_61,37.65621794278468,71.82126003809071
24_62,33.43017614733335,79.9597677979831
24_63,30.382573631678625,88.4904379821357
24_64,30.25246887305694,97.31019797653728
24_65,33.29853690620156,106.3471546706577
24_66,38.77943906904693,115.55036752435586
24_67,38.529810017224676,124.88309255822287
24_68,32.73151836750926,134.31834280149135
24_69,25.410575079706824,142.38287136861481
24_70,18.902656911852908,147.9824040816595
24_71,15.71410808969281,154.0347050145464
24_72,15.505206151016798,160.48856324375785
24_73,10.662713124237811,167.2975171525131
24_74,0.7441475528105533,174.41998986908965
24_75,9.187967302404362,181.81914467229907
24_76,19.19459425508561,189.46257237284536
24_77,29.22379261255904,197.3218926561816
25_0,149.26642928491952,334.7233286820407
25_1,140.65654701361981,330.0213287918922
25_2,132.0723574370847,325.55925958594065
25_3,123.70577572082225,319.8050045187272
25_4,115.60406703394729,309.77858082348723
25_5,107.82696211500723,299.7526577801229
25_6,100.43733523874249,289.72729082935825
25_7,93.44176412731896,279.70254335940876
25_8,87.04165822478195,269.6784881818277
25_9,81.3776463172954,259.65520934871626
25_10,76.44927916616712,249.63280440705927
25_11,72.35146337269389,239.61138721786517
25_12,68.39450333155958,229.5910915123088
25_13,61.94577694024367,219.57207541965983
25_14,56.38823476788356,209.5545272913636
25_15,52.18478104644741,199.53867327531933
25_16,49.270261340515304,189.52478728564836
25_17,47.59432352859904,179.51320429984125
25_18,44.41413419467276,169.50433835327638
25_19,37.076052863390835,159.4987072849677
25_20,30.782780146011984,149.49696738108145
25_21,24.61572102021183,139.49996285463482
25_22,18.546661493133474,129.50879812452604
25_23,11.637377684190202,119.52494613238406
25_24,6.4052702074619345,109.55041548286312
25_25,6.729320430756353,99.5880172176869
25_26,3.516278592947308,89.64180776683686
25_27,1.843934259570243,79.71785961512205
25_28,4.354244194889994,69.81433745784486
25_29,0.6601959792861284,59.94592533741594
25_30,6.776616658928507,50.14377298312465
25_31,12.147539780356103,40.45609669425803
25_32,2.6611898653959054,30.99047223793997
25_33,5.347312562391828,22.034991082558886
25_34,7.467510588610645,14.56338496799898
25_35,0.8285804358532063,11.438663571791714
25_36,4.25506855220041,8.8656912170644
25_37,10.249202257399606,10.08361952056065
25_38,17.553519116042175,8.917474035725915
25_39,26.117324785126623,6.340759765560747
25_40,35.08461258010323,8.48977661849375
25_41,39.77185983377667,10.712674280492388
25_42,38.79029833914379,16.883664509719583
25_43,40.36308592478746,25.51156354223456
25_44,44.21851586957292,34.90074891022079
25_45,49.82955445599678,44.57272027134418
25_46,56.67717963598081,54.376808416522884
25_47,64.36795522669685,64.25258005968976
25_48,72.63456019758198,74.17142112517155
25_49,81.30154764209344,76.05292326142674
25_50,90.25365662689396,70.08085082770262
25_51,99.41390206981829,65.11745834759631
25_52,103.20688211189939,61.37170234618964
25_53,96.96217125284238,58.0451350576526
25_54,91.30004771545173,55.4165149862444
25_55,82.20792847141762,54.443362053850905
25_56,72.6390782517476,54.671564260674984
25_57,63.2150109583121,56.69905093127454
25_58,54.011586433646656,60.35115636066613
25_59,45.16391776257811,65.35610894156065
25_60,36.92863129558249,71.43011288559251
25_61,29.635801944084108,78.32486304676262
25_62,24.238274288326807,85.84283519286022
25_63,20.731150058954437,93.83436214652387
25_64,20.550673784294787,102.18841231965118
25_65,24.825743713215154,110.82304172627671
25_66,31.807936999868048,119.67754325354034
25_67,30.395920020095172,128.7065534547593
25_68,25.008544057175857,137.87579972934276
25_69,18.840037581504475,147.15907736228323
25_70,11.367544047237917,156.08139086004113
25_71,6.011727455618317,161.82324703655283
25_72,6.0179420437255065,167.9704680880835
25_73,3.3158525647448553,174.48021926428896
25_74,1.730210861529335,181.31346147468903
25_75,10.782237568517688,188.4350102219882
25_76,20.260469479760836,195.81341615273953
25_77,30.06902443302089,203.42073554559363
26_0,140.8424023707771,325.6520201431834
26_1,135.045713642023,320.82441872878985
26_2,126.83139240706831,316.2400010412747
26_3,118.09970875911831,311.90949450540376
26_4,109.59022315642187,307.8436192137681
26_5,101.35892503401794,299.46747855380687
26_6,93.47934213411752,289.43425778152647
26_7,86.04176367698423,279.40102605675844
26_8,79.05339226871553,269.36778610816174
26_9,72.77792974724099,259.3345410900653
26_10,67.39449918174383,249.301294668104
26_11,62.86013926993891,239.26805112640412
26_12,59.336787373587654,229.23481550291248
26_13,54.02662925601223,219.2015937618931
26_14,47.706053055599945,209.1683930160674
26_15,42.664131721591865,199.13522181589605
26_16,39.28779252300441,189.1020905309638
26_17,37.401908176267334,179.06901185954723
26_18,35.24264176842523,169.03600151965335
26_19,30.114929597166096,159.00307920164914
26_20,22.751173612783436,148.97026990579977
26_21,16.545647014176495,138.93760585922774
26_22,10.384362353589813,128.905129327917
26_23,4.883199650896563,118.8728968523687
26_24,0.4501953549416486,108.84098582520929
26_25,2.3298339380037807,98.8095050745351
26_26,6.466150032343517,88.7786126199695
26_27,6.560803795283893,78.74854699351614
26_28,2.7846953097083054,68.71968597481107
26_29,0.4030418034214259,58.69266550234178
26_30,3.6900353647446655,48.66864544462608
26_31,3.46660582791631,38.64998842055251
26_32,1.2154802638709996,28.64236057471908
26_33,10.135553514753676,18.663570482014286
26_34,3.886301136113656,8.753468777240723
26_35,4.0439236256917255,1.6296874067630984
26_36,11.851455861688443,0.17018054496589827
26_37,18.340198877035796,0.15321603207132375
26_38,24.476813108144214,0.1552899063690522
26_39,31.701203603446515,0.19256393051704046
26_40,39.86056999542339,0.5220397370645921
26_41,48.54181464374506,3.205733919849097
26_42,48.84633230170786,13.216743976277092
26_43,50.09703712166472,23.248505423798058
26_44,53.24502905752583,33.28229233345117
26_45,57.98211987767701,43.3167226595354
26_46,63.95619220288222,53.35145403649994
26_47,70.85506390658698,63.3863609006553
26_48,78.43510044540704,73.42138634122541
26_49,86.51746239945884,83.45650082700946
26_50,94.97400230326635,78.62473347743388
26_51,98.78414144205732,74.22833141688605
26_52,94.97296527733216,70.78232733835107
26_53,89.10982772497236,67.49816639900739
26_54,83.02034591352238,65.24019752771734
26_55,77.45842060891225,64.37918923130039
26_56,70.07848576635595,64.55929003400334
26_57,60.259618295541664,66.27706644311895
26_58,50.52552165380206,69.41929532031978
26_59,40.93674065343448,73.80427562771064
26_60,31.625766920467985,79.22593794454772
26_61,22.933553558779884,85.48728023811547
26_62,15.616645750677865,92.41780516964458
26_63,11.478246847254882,99.87831710040201
26_64,11.160870130502115,107.75880344711085
26_65,17.85457357949139,115.97369222395945
26_66,26.54786192490952,124.45679180129312
26_67,22.339797184597813,133.15685873670608
26_68,16.58861848717356,142.03403604080583
26_69,11.55960497916269,151.05710912993334
26_70,5.147368537368151,160.20143445056488
26_71,2.6666136882859113,169.44738899110504
26_72,3.4322450093969286,175.68495416072852
26_73,5.011266234878038,181.9112131153791
26_74,10.123420321332665,188.46775251874618
26_75,15.644946732038274,195.32131951908698
26_76,23.904706795740996,202.4417538642035
26_77,33.02890376449548,209.80189031293386
27_0,132.69298591266394,316.6591361625063
27_1,126.5306792449085,311.69956388040316
27_2,120.87499031815408,306.98626476435203
27_3,113.16068699505803,302.53075420079796
27_4,104.25428707005315,298.3445866915155
27_5,95.5702743853642,294.439255375895
27_6,87.17514726846031,289.5028431333916
27_7,79.1608839033671,279.47380994677195
27_8,71.65350482884372,269.4450117142939
27_9,64.6789076828749,259.416480020219
27_10,58.5886715362323,249.38825153321238
27_11,53.528330869101275,239.36036907097463
27_12,49.55542972524445,229.3328829440313
27_13,46.29419680945583,219.30585266790857
27_14,39.67164166383976,209.27934916713437
27_15,33.58698005728824,199.25325184151544
27_16,29.492453307598982,189.22778546697842
27_17,27.25871838489235,179.20312684094378
27_18,25.30753182009284,169.17942626321206
27_19,24.039298490052413,159.15687188873687
27_20,15.87255980919627,149.13570243566252
27_21,8.472151335679342,139.1162253771192
27_22,2.3180053340208873,129.0988435889002
27_23,2.849988348654636,119.0840954185903
27_24,4.4739917559003,109.07271677502395
27_25,10.232697556044895,99.06574075720977
27_26,15.938770709806732,89.06466421580326
27_27,15.4470068822463,79.07174018654334
27_28,12.272453277462056,69.09052277901193
27_29,7.802751853846081,59.126960285812416
27_30,6.464652433369541,49.191804989281565
27_31,6.575948336326987,39.30663269866666
27_32,9.231681084803482,29.52173474975892
27_33,15.449767937081342,19.98500257179151
27_34,12.374039042074003,11.340908068164032
27_35,12.766504111077735,7.38352776748306
27_36,18.27153045961436,9.41267079129424
27_37,25.902563394334724,7.340773989860038
27_38,32.41510273589473,0.9819175370866055
27_39,38.70199912955345,3.130820490282628
27_40,45.89244759741293,3.1265997100992533
27_41,53.767454450956414,3.165778250596645
27_42,58.90207616530868,13.199173335830244
27_43,59.93576702209017,23.232606766562387
27_44,62.583327398240264,33.26607836597364
27_45,66.65273354851375,43.29958795755864
27_46,71.90299331430084,53.33313536512584
27_47,78.09632359582034,63.366720412803325
27_48,85.02690775618485,73.40034292503059
27_49,92.52924141807688,83.43400272657595
27_50,93.47630896508986,87.47107502739809
27_51,89.55905647143399,83.53475491157259
27_52,85.72737661260865,80.1886096090815
27_53,81.71532224906564,77.07390871447521
27_54,75.04189473219587,75.09684108858028
27_55,69.12810928496309,74.31323504635901
27_56,63.52260388505387,74.46057268770689
27_57,58.38156130753493,75.94669323721618
27_58,48.83228155931831,78.69580119241932
27_59,38.83127143834862,82.58187366023611
27_60,28.85299344791025,87.45348848285724
27_61,18.933488266496568,93.15616853730714
27_62,9.263658658895892,99.54720168826628
27_63,2.1570560205359404,106.50275006614034
27_64,4.208295983657121,113.91946805632341
27_65,14.069498222562222,121.71308844724686
27_66,21.472689567319584,129.81575446648057
27_67,13.983316844878948,138.17311631749888
27_68,8.704226749094243,146.74167111478658
27_69,2.9407734299986745,155.48651472495055
27_70,1.9559937391304418,164.3795211718739
27_71,8.602522256918546,173.39790208994398
27_72,13.131641347929433,182.52308050551383
27_73,14.801822737866269,189.56106685982763
27_74,17.936917478231194,195.85405674082358
27_75,23.2573480908424,202.4502588391375
27_76,29.63819726422614,209.3210152012148
27_77,37.60253140585725,216.44018548733385
28_0,124.87148329764238,307.7513485625212
28_1,118.30951003780218,302.65307538417557
28_2,112.25990999781777,297.80394964869913
28_3,106.78102653562864,293.21633760675405
28_4,99.70458345167745,288.9027026897315
28_5,90.59070887002777,284.8754961736112
28_6,81.69102788291535,281.1470321545854
28_7,73.0838483650532,277.7293479056832
28_8,64.88569584042925,269.90511157200797
28_9,57.27250905506562,259.8955513049413
28_10,50.32351820448382,249.88773963117194
28_11,44.53754253958422,239.88190034778592
28_12,39.9654640210866,229.87829617594187
28_13,36.889744963000474,219.87723759194606
28_14,32.710102206224526,209.8790941724333
28_15,25.33809000372613,199.88430932849033
28_16,19.830685859840823,189.89341966892408
28_17,17.17005280694652,179.90708077877036
28_18,15.761532824297818,169.92610203035662
28_19,13.82500361837346,159.95149433605647
28_20,11.154318939041106,149.98453680524713
28_21,2.7989771174964826,140.0268716147246
28_22,1.5748977990354502,130.0806420099896
28_23,11.60564080854946,120.14869804938328
28_24,13.909182739453291,110.23491205812648
28_25,17.76120749958743,100.34467808330638
28_26,11.674163697624216,90.48573262529622
28_27,7.978071657051547,80.66956317468137
28_28,6.210050700816084,70.91395267264555
28_29,0.08125262369322514,61.2478653991553
28_30,8.288366267407982,51.72154142197864
28_31,14.225128427726544,42.42925414297386
28_32,18.47341360065765,33.56597576428406
28_33,22.923385582042567,25.58162716252422
28_34,22.269870051555397,19.582614820995435
28_35,22.635881502522953,17.4927298211989
28_36,26.213638188725966,19.289069178083835
28_37,32.4916776943693,15.210322575652762
28_38,39.95348158187375,8.003645040046585
28_39,46.47978366289521,0.79806918752732
28_40,52.92018168671155,3.1398552100015573
28_41,60.0906464645262,3.165134510936097
28_42,67.7967721211986,13.196891711378356
28_43,69.83429978034214,23.228691299551166
28_44,72.11170641443609,33.26053311153357
28_45,75.66286082646096,43.29241698366901
28_46,80.31900584371012,53.32434275256461
28_47,85.9006585099838,63.356310255091394
28_48,92.23997054017961,73.38831932838123
28_49,89.62443171309887,83.42036980984233
28_50,84.51869813553414,93.45246153713904
28_51,80.33225957451036,92.94100064681841
28_52,76.50900783165335,89.59056750482709
28_53,72.79424126350315,86.7341125978438
28_54,67.57980449100546,84.97442285559627
28_55,61.017475589471516,84.24813776490493
28_56,55.36764160522216,84.37008450144883
28_57,49.70703547179563,85.67637346682669
28_58,45.234330399425716,88.11436052728773
28_59,39.18826402404084,91.5937346212829
28_60,29.288573777967244,96.00134595536716
28_61,19.5150007045136,101.2160141747732
28_62,10.255313675828155,107.11995102782598
28_63,4.7650639836899735,113.60575672432613
28_64,7.401646920179982,120.57958397846446
28_65,16.20110974590056,127.9616764236703
28_66,15.287009988241378,135.6854230749974
28_67,8.170315157444774,143.69575035990044
28_68,0.4042415696362093,151.94734922799196
28_69,5.289302655815852,160.40299632224318
28_70,10.489574546979073,169.03207963138996
28_71,15.727133835083936,177.80935712923818
28_72,22.588121635598434,186.71393693129443
28_73,24.59143808182479,195.72845125719752
28_74,26.589620556102396,203.44689186989228
28_75,31.791266156098814,209.79688915207024
28_76,36.94873849733698,216.42707435432132
28_77,43.63088089695643,223.31249732824577
29_0,117.44293431244523,298.93605905538055
29_1,110.44732296299978,293.6919862090166
29_2,103.94827285154827,288.69965864222195
29_3,98.04459334719081,283.9723593171961
29_4,92.79852716829173,279.5235404757976
29_5,86.55932766413193,275.366705370835
29_6,77.2012227275816,271.5152705781763
29_7,68.03370349718581,267.98240975539835
29_8,59.145480064393915,264.78088081196364
29_9,50.6837285536687,260.7731939405881
29_10,42.901572791023675,250.80147140548917
29_11,36.000763502395976,240.83463069193735
29_12,30.631250443969314,230.87330944533568
29_13,26.893557306742963,220.91825994283045
29_14,23.458841735389875,210.9703759436623
29_15,18.688437955468526,201.03072741826307
29_16,11.046844853965395,191.1006059761539
29_17,7.082382122637439,181.18158502063875
29_18,6.3404268038040055,171.2756004767721
29_19,3.619178808241774,161.38506072815952
29_20,2.26675416681179,151.51299876349825
29_21,1.0463871677995065,141.66328651944264
29_22,9.118383019445886,131.8409428586836
29_23,15.367352548728102,122.05258590056557
29_24,12.377486585098238,112.307113826231
29_25,7.984767778314097,102.61675801372907
29_26,3.975118633032991,92.99876286675219
29_27,1.9807392916565563,83.47815863927384
29_28,0.515936725061686,74.09251513575451
29_29,3.0463570356619205,64.90043092964342
29_30,0.580006420402071,55.99732968974788
29_31,10.60579550033999,47.54585524001994
29_32,20.434389922975523,39.83454218778364
29_33,29.1699269108308,33.38039394884385
29_34,32.30314518114674,29.034303259582142
29_35,32.653805623891365,27.603060255912727
29_36,35.22202764151439,28.956823845711394
29_37,40.20194808095027,22.22950862323415
29_38,46.71152370212059,13.135519477903193
29_39,54.06748992829728,3.1145479546653223
29_40,60.55040473730583,3.144911361955187
29_41,67.13068461772457,3.1727063764271244
29_42,74.28718079043617,13.202844179265778
29_43,79.76977125588208,23.233028327695138
29_44,81.76315081269291,33.26325867051908
29_45,84.90391626267609,43.293535056749214
29_46,89.07078868028289,53.323857335612104
29_47,87.52839000295948,63.354225356547154
29_48,83.37208020051149,73.38463896920487
29_49,80.25931977223493,83.41509802345836
29_50,75.81648763104278,93.44560236938614
29_51,71.14309122933525,102.34608393269033
29_52,67.28890119413153,99.0369432857471
29_53,63.472915534148314,96.45292446491705
29_54,60.40345509805075,94.86591637628757
29_55,53.45388600275866,94.1837409164628
29_56,47.067918101951896,94.28474379911418
29_57,41.59283408397198,95.44726382106693
29_58,36.140180277148026,97.63340282252604
29_59,32.588827145771965,100.77657943910829
29_60,26.540481594864577,104.79072261482467
29_61,19.475669100127195,109.58016983868742
29_62,15.54365252940162,115.04814522561566
29_63,14.632038654584248,121.10278432529257
29_64,15.581654073671412,127.66065215892937
29_65,14.319193777988174,134.64825089883695
29_66,7.89372312090789,142.00216544163374
29_67,2.050510498036912,149.66841754017466
29_68,4.876381490133518,157.60144246810918
29_69,12.890280667345785,165.76295095864822
29_70,19.069362950424924,174.12082437673897
29_71,23.90861677483337,182.64811504219304
29_72,29.553140198698273,191.3221780139033
29_73,34.039888584721346,200.1239357173995
29_74,35.82851911054692,209.0372646736783
29_75,39.834433667476134,217.33894040592278
29_76,45.198249887622936,223.73813308596291
29_77,50.79976427183791,230.39770232362974
30_0,110.48611304155361,290.22148851115287
30_1,103.0257841210299,284.8241454753266
30_2,96.0326856987273,279.6807965934365
30_3,89.61627922213489,274.8057094608619
30_4,83.89536584989872,270.21340993093065
30_5,78.98253382083578,265.9185552117015
30_6,73.88647308569729,261.9357830027973
30_7,64.25218949973734,258.27953715760464
30_8,54.758478808197914,254.96387171007657
30_9,45.49346115737973,252.00223668346266
30_10,36.63111445039503,249.4072508093789
30_11,28.548980541519068,242.21395018577957
30_12,21.759827790636027,232.31242185898316
30_13,17.12138887588385,222.4223802441208
30_14,15.486982201217208,212.54543498106023
30_15,10.063599689923214,202.68350713365712
30_16,5.667483764905242,192.83890752741848
30_17,1.642315070002003,183.01443969641056
30_18,3.350617389376014,173.21353682741588
30_19,6.477646508727216,163.44044634776367
30_20,7.248603914275719,153.7004823193476
30_21,10.564113612701512,144.00037595248213
30_22,15.112056566904123,134.3487706676088
30_23,15.695867049538402,124.75693421765074
30_24,9.35378958848444,115.2398034485214
30_25,1.143264096144601,105.81754973666526
30_26,2.407886685791533,96.51797709046724
30_27,3.5069726036224873,87.38027910771876
30_28,3.531764058213008,78.46104977735737
30_29,0.9396610000762253,69.84405518889827
30_30,0.6471295423355722,61.656167558463984
30_31,6.800229877084839,54.09262312216491
30_32,16.38813432965979,47.452938471748034
30_33,26.12923286624612,42.17575336159304
30_34,36.02783749468722,38.82078025544
30_35,42.695345092361414,37.71186417717722
30_36,44.7020483897781,33.59820928411636
30_37,48.71563609562623,23.57845425582108
30_38,54.30860973936339,13.558717770931342
30_39,60.92710070657728,3.5389999128784866
30_40,68.21999082551285,3.1417734912714117
30_41,74.66326206429426,3.188488542035642
30_42,81.33332255888872,13.21702542844252
30_43,88.47898128121878,23.24561253407906
30_44,91.49820961844364,33.27424972029016
30_45,88.8287397446156,43.30293684858115
30_46,84.35915588881518,53.33167378061937
30_47,78.78157764647517,63.36046037823666
30_48,74.1454348985789,73.38929650342641
30_49,70.63636368249932,83.41818201835108
30_50,67.4305355160779,93.44711678533262
30_51,62.17899111330285,103.47610066686396
30_52,58.06704256294661,108.57315712474278
30_53,54.25915221304616,106.2138305334036
30_54,50.77030693495381,104.76694961684818
30_55,46.78465916498111,104.11941069281787
30_56,39.339062912783056,104.20264927859127
30_57,33.19549185073274,105.24746068272204
30_58,27.61685506997713,107.22575219477228
30_59,23.130101317605224,110.0872228750074
30_60,21.078464704541332,113.7652616818135
30_61,12.476395313204403,118.18366628911843
30_62,6.026430262791702,123.26285712715952
30_63,5.270069702302987,128.92477010933712
30_64,7.622925041558537,135.09616891402288
30_65,7.937387147754887,141.71051530533566
30_66,0.7617589204352044,148.7087250542777
30_67,6.107035587395056,156.03916757074023
30_68,11.798718452867435,163.6572135919643
30_69,18.836328250769977,171.52455459532683
30_70,26.693258855744677,179.60844165071455
30_71,32.517326408312364,187.8809322496406
30_72,37.56515498889797,196.3181924757743
30_73,43.491087450664985,204.89987552913217
30_74,45.295376966174544,213.60858196187826
30_75,48.51822233602125,222.42939843249727
30_76,53.45756484372687,231.2345677069625
30_77,58.72140253689996,237.67658749248008
31_0,104.09510476589304,281.6167768398251
31_1,96.14640890391037,276.0583254015302
31_2,88.61871212700801,270.75568260697855
31_3,81.62858733206997,265.72416933396306
31_4,75.3258600703631,260.97947389175835
31_5,69.85588002689737,256.53751733751915
31_6,65.43358115424687,252.41428934623468
31_7,61.9711120963088,248.625654478484
31_8,52.06684177716422,245.1871303386661
31_9,42.21939716789844,242.1136411191132
31_10,32.48054763971106,239.41925227948545
31_11,22.98878505258024,237.1168944418728
31_12,14.24693246313134,234.18722950276057
31_13,7.77711770637464,224.38005969325886
31_14,5.221752042657605,214.59338339026135
31_15,1.4298829664807675,204.83014480139818
31_16,2.4769017753100733,195.09386972083826
31_17,8.594187254361099,185.3888138233706
31_18,7.690854023435349,175.7201577361372
31_19,7.433135023732464,166.09426657853555
31_20,7.945565434069533,156.51903947322518
31_21,6.936224644600632,147.00438626811055
31_22,7.574739127034156,137.56288654092018
31_23,5.804129942773825,128.21071330588856
31_24,6.456741822394494,118.96894603252086
31_25,9.931097848966354,109.86546262760517
31_26,7.696204553542194,100.937698952037
31_27,6.662168448226955,92.23670900024315
31_28,6.590529128537505,83.83314934062275
31_29,4.165918324073799,75.82599287432146
31_30,2.4190112200673473,68.35470792022143
31_31,7.405628004557205,61.61456352135361
31_32,16.48897582797833,55.870824588045835
31_33,26.191063592427156,51.45826193641442
31_34,36.071323605376136,48.73980207621099
31_35,46.01516022845876,44.029234199933946
31_36,54.40683732338902,34.01071039487545
31_37,57.742678040030945,23.992200227487004
31_38,62.526536763330256,13.973703769854733
31_39,68.45552993336867,3.9552210937805006
31_40,75.13630397896806,2.9376493672943407
31_41,82.38702522375021,8.994817430168023
31_42,88.79750808467902,15.665647713742688
31_43,90.92291836396001,24.718975155298153
31_44,84.96988354218347,34.31844060404749
31_45,79.83513280533744,44.10893789888775
31_46,75.68541641713914,53.98666348558569
31_47,70.36925540456734,63.911209153079795
31_48,65.14595555393387,73.86372495952762
31_49,61.13160095443655,83.83426785082226
31_50,58.52117355696958,93.81710647075936
31_51,53.57137224592871,103.80870810341223
31_52,48.84784809164959,113.80677799133788
31_53,45.043942164631495,116.0058228219798
31_54,41.28765755129531,114.67466512508462
31_55,38.76934864556749,114.05474206702414
31_56,32.814002748997765,114.12256806388983
31_57,25.240229832920196,115.06909386071543
31_58,19.63948444980499,116.87298424918158
31_59,13.922209211592584,119.49542919657503
31_60,11.208832224153099,122.8840454290005
31_61,9.26682652770008,126.97751895978074
31_62,0.6917033865992823,131.7101572014377
31_63,2.4982084028590483,137.01575457298276
31_64,1.5750305676950782,142.83048558140675
31_65,1.8560394118399843,149.09480259352685
31_66,4.796919565573844,155.75447817273545
31_67,11.519874857718026,162.76099768822135
31_68,19.941284159971318,170.07150755436578
31_69,25.787448932963652,177.64849068430766
31_70,32.85859245801632,185.45929711027037
31_71,40.635587188061166,193.47561718652904
31_72,45.91628031450776,201.67295248910435
31_73,51.308926366282165,210.03011614376155
31_74,54.87156236739187,218.52877855415278
31_75,57.55264931592115,227.15306452043933
31_76,61.76602093962908,235.88920181382954
31_77,67.12921180599737,244.7252180387168
32_0,98.37968506202643,273.132094214111
32_1,89.93309316117085,267.4043421804791
32_2,81.84212077284803,261.93367883733464
32_3,74.22317600248346,256.7365457371065
32_4,67.23693615796235,251.82988503875396
32_5,61.10084198900765,247.23099870451628
32_6,56.012955857014944,242.95737168627144
32_7,52.35315439935705,239.02645792804105
32_8,50.448448092716355,235.45542998468989
32_9,41.31327507819758,232.26089557558257
32_10,31.291529600533128,229.4585873491356
32_11,21.26976778829768,227.06303531593076
32_12,11.247989724853813,225.08723449086952
32_13,1.2261954934050079,223.54232285833027
32_14,5.042084250852619,217.10061076630276
32_15,6.1047050847383995,207.45507202367742
32_16,1.4303843750375251,197.84757799037416
32_17,0.9019905304584248,188.28396023472772
32_18,1.9919759790426845,178.77126858209067
32_19,2.7855376173730417,169.3180951801295
32_20,2.1341605803155694,159.9350030931148
32_21,2.9946215806908056,150.63509860078247
32_22,0.13459795288359194,141.43480261964737
32_23,0.7968266320853626,132.35489976895602
32_24,0.4663143853933991,123.42197588665168
32_25,4.624570848110804,114.6703981546198
32_26,14.64280909267393,106.14504531861434
32_27,16.829516629462585,97.90504759457049
32_28,16.107065270244004,90.02880777259203
32_29,12.130791296983437,82.62044071395609
32_30,10.6111240663824,75.81724248947161
32_31,14.775916005009108,69.79642017025016
32_32,21.33382868912906,64.77652501651842
32_33,29.867103107518012,61.005171726780034
32_34,38.85207552062337,54.80820752055423
32_35,48.222885441924376,44.92783922799742
32_36,57.814074172486066,35.12988585207884
32_37,67.07542920455994,25.509549858881204
32_38,71.22809524187815,16.38287522106265
32_39,76.47860529356412,9.33254442367722
32_40,82.6179321783526,9.056559419801006
32_41,89.33838490226071,15.49822965366008
32_42,90.52598492691348,22.7056697392348
32_43,83.3562696362734,29.679722296007853
32_44,76.82716709628757,38.04346909222757
32_45,71.1153642015869,47.06176183871326
32_46,66.43203509631108,56.421633217074785
32_47,62.426034000459566,65.97789377452115
32_48,56.48149501051361,75.65618198209226
32_49,51.809211620730686,85.4150457698281
32_50,48.77485153219341,95.22973338393314
32_51,45.3889682684298,105.08461944820934
32_52,39.864886409384816,114.96938098509678
32_53,35.826940322621105,124.87693634634573
32_54,32.03445264859157,124.58712023365372
32_55,29.058499666336306,123.98946712049064
32_56,28.11046345001465,124.04366877278252
32_57,19.066048318524793,124.90676153445342
32_58,11.187071124421685,126.56220934430368
32_59,5.822426918903549,128.97951764369995
32_60,1.4498781069677251,132.116885487345
32_61,6.0570148220971864,135.92447225182102
32_62,1.3299734769547171,140.34775059961186
32_63,8.67866337245215,145.3305240041781
32_64,9.685530138429131,150.8173578852422
32_65,11.64897890330093,156.75534043218923
32_66,13.56620284055521,163.09521180446802
32_67,18.621883035141426,169.79196825573288
32_68,25.409383579217174,176.8050701629314
32_69,33.60490447593239,184.09837625541508
32_70,39.80342827299693,191.63990548428396
32_71,46.879886222063405,199.40150329736548
32_72,54.5237708534059,207.3584663145549
32_73,59.42779558142091,215.48916089973102
32_74,64.50776120084247,223.7746572901357
32_75,66.79496885840187,232.19839121941396
32_76,70.44975148473168,240.74585848885224
32_77,75.27319121842474,249.4043438433959
33_0,93.4633018424564,264.77876412253005
33_1,84.53220172387468,258.87319198256193
33_2,75.87318197865166,253.22533771526173
33_3,67.59091438525601,247.85282685846616
33_4,59.84205960244082,242.77394701277035
33_5,52.86174418661507,238.00750372115104
33_6,46.97320099795131,233.57263259160132
33_7,42.5511990743478,229.48856493739524
33_8,40.19314995121355,225.77434651451267
33_9,39.913003802407296,222.44851206065044
33_10,32.94133275778111,219.52872219454866
33_11,23.625286026517713,217.03137356854486
33_12,14.958966908114505,214.97119755498602
33_13,6.791640056624106,213.3608666048686
33_14,2.8875484906704005,212.21063007365282
33_15,3.717133284163706,210.54017020486563
33_16,7.6731902983704865,201.07930258827503
33_17,8.006958682013266,191.67603092966135
33_18,12.186064195891886,182.3392743274242
33_19,12.945616170465454,173.0798061731688
33_20,12.343066779811268,163.91073440931956
33_21,5.2720404659628475,154.8481275660996
33_22,0.3117629793839884,145.9118349507202
33_23,1.2726170353417503,137.126564784865
33_24,0.4416519396446822,128.5233021704427
33_25,1.6967111521995497,120.14116652836051
33_26,7.1454305536630045,112.02981692508926
33_27,9.71779729410536,104.25249249542497
33_28,13.678504504966345,96.88967885433264
33_29,19.855540998753543,90.04313386855667
33_30,20.5630215094496,83.83945078482475
33_31,24.094504496440997,78.43134308711353
33_32,28.6986207323179,73.99348100298174
33_33,35.5119757564629,66.7988277691917
33_34,43.58443767788309,57.23283675936383
33_35,52.3176238555321,47.85503064920513
33_36,61.277956884134895,38.80213483674417
33_37,70.51634250657177,30.366197481163802
33_38,79.9446916360748,23.22946461902498
